"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"FIN","TRADEGOOD","EXP","BLN_USD","A","2001",43.20372,
"FIN","TRADEGOOD","EXP","BLN_USD","A","2002",45.271,
"FIN","TRADEGOOD","EXP","BLN_USD","A","2003",53.0841,
"FIN","TRADEGOOD","EXP","BLN_USD","A","2004",61.24163,
"FIN","TRADEGOOD","EXP","BLN_USD","A","2005",65.30029,
"FIN","TRADEGOOD","EXP","BLN_USD","A","2006",77.38213,
"FIN","TRADEGOOD","EXP","BLN_USD","A","2007",90.1339,
"FIN","TRADEGOOD","EXP","BLN_USD","A","2008",96.36553,
"FIN","TRADEGOOD","EXP","BLN_USD","A","2009",62.74185,
"FIN","TRADEGOOD","EXP","BLN_USD","A","2010",69.0248,
"FIN","TRADEGOOD","EXP","BLN_USD","A","2011",78.95945,
"FIN","TRADEGOOD","EXP","BLN_USD","A","2012",73.38496,
"FIN","TRADEGOOD","EXP","BLN_USD","A","2013",74.58571,
"FIN","TRADEGOOD","EXP","BLN_USD","A","2014",74.31279,
"FIN","TRADEGOOD","EXP","BLN_USD","A","2015",59.85039,
"FIN","TRADEGOOD","EXP","BLN_USD","A","2016",57.85643,
"FIN","TRADEGOOD","EXP","BLN_USD","A","2017",68.08861,
"FIN","TRADEGOOD","EXP","BLN_USD","A","2018",75.88584,
"FIN","TRADEGOOD","EXP","BLN_USD","A","2019",73.67863,
"FRA","TRADEGOOD","EXP","BLN_USD","A","1970",18.13085,
"FRA","TRADEGOOD","EXP","BLN_USD","A","1971",20.92031,
"FRA","TRADEGOOD","EXP","BLN_USD","A","1972",26.60607,
"FRA","TRADEGOOD","EXP","BLN_USD","A","1973",36.66704,
"FRA","TRADEGOOD","EXP","BLN_USD","A","1974",46.46944,
"FRA","TRADEGOOD","EXP","BLN_USD","A","1975",53.01615,
"FRA","TRADEGOOD","EXP","BLN_USD","A","1976",57.10339,
"FRA","TRADEGOOD","EXP","BLN_USD","A","1977",65.1162,
"FRA","TRADEGOOD","EXP","BLN_USD","A","1978",79.42354,
"FRA","TRADEGOOD","EXP","BLN_USD","A","1979",100.6716,
"FRA","TRADEGOOD","EXP","BLN_USD","A","1980",116.1224,
"FRA","TRADEGOOD","EXP","BLN_USD","A","1981",106.2537,
"FRA","TRADEGOOD","EXP","BLN_USD","A","1982",96.6192,
"FRA","TRADEGOOD","EXP","BLN_USD","A","1983",94.84084,
"FRA","TRADEGOOD","EXP","BLN_USD","A","1984",97.38335,
"FRA","TRADEGOOD","EXP","BLN_USD","A","1985",101.6231,
"FRA","TRADEGOOD","EXP","BLN_USD","A","1986",124.8191,
"FRA","TRADEGOOD","EXP","BLN_USD","A","1987",148.2906,"B"
"FRA","TRADEGOOD","EXP","BLN_USD","A","1988",164.6783,
"FRA","TRADEGOOD","EXP","BLN_USD","A","1989",176.3929,
"FRA","TRADEGOOD","EXP","BLN_USD","A","1990",212.4637,
"FRA","TRADEGOOD","EXP","BLN_USD","A","1991",212.633,
"FRA","TRADEGOOD","EXP","BLN_USD","A","1992",230.4131,"B"
"FRA","TRADEGOOD","EXP","BLN_USD","A","1993",217.4849,
"FRA","TRADEGOOD","EXP","BLN_USD","A","1994",248.8526,
"FRA","TRADEGOOD","EXP","BLN_USD","A","1995",304.083,
"FRA","TRADEGOOD","EXP","BLN_USD","A","1996",307.501,
"FRA","TRADEGOOD","EXP","BLN_USD","A","1997",300.7967,
"FRA","TRADEGOOD","EXP","BLN_USD","A","1998",318.7839,"B"
"FRA","TRADEGOOD","EXP","BLN_USD","A","1999",322.8727,
"FRA","TRADEGOOD","EXP","BLN_USD","A","2000",327.9893,
"FRA","TRADEGOOD","EXP","BLN_USD","A","2001",323.7858,
"FRA","TRADEGOOD","EXP","BLN_USD","A","2002",332.4002,
"FRA","TRADEGOOD","EXP","BLN_USD","A","2003",392.7604,
"FRA","TRADEGOOD","EXP","BLN_USD","A","2004",448.5434,
"FRA","TRADEGOOD","EXP","BLN_USD","A","2005",461.1899,
"FRA","TRADEGOOD","EXP","BLN_USD","A","2006",497.5671,
"FRA","TRADEGOOD","EXP","BLN_USD","A","2007",560.1697,
"FRA","TRADEGOOD","EXP","BLN_USD","A","2008",615.4774,
"FRA","TRADEGOOD","EXP","BLN_USD","A","2009",484.8377,
"FRA","TRADEGOOD","EXP","BLN_USD","A","2010",520.2107,
"FRA","TRADEGOOD","EXP","BLN_USD","A","2011",595.0362,
"FRA","TRADEGOOD","EXP","BLN_USD","A","2012",568.7194,
"FRA","TRADEGOOD","EXP","BLN_USD","A","2013",582.5374,
"FRA","TRADEGOOD","EXP","BLN_USD","A","2014",583.0916,
"FRA","TRADEGOOD","EXP","BLN_USD","A","2015",506.0205,
"FRA","TRADEGOOD","EXP","BLN_USD","A","2016",499.5786,
"FRA","TRADEGOOD","EXP","BLN_USD","A","2017",537.1194,
"FRA","TRADEGOOD","EXP","BLN_USD","A","2018",582.3241,
"FRA","TRADEGOOD","EXP","BLN_USD","A","2019",572.6586,
"DEU","TRADEGOOD","EXP","BLN_USD","A","1957",8.564384,
"DEU","TRADEGOOD","EXP","BLN_USD","A","1958",8.834506,
"DEU","TRADEGOOD","EXP","BLN_USD","A","1959",9.865162,
"DEU","TRADEGOOD","EXP","BLN_USD","A","1960",11.40446,
"DEU","TRADEGOOD","EXP","BLN_USD","A","1961",12.72445,
"DEU","TRADEGOOD","EXP","BLN_USD","A","1962",13.31597,
"DEU","TRADEGOOD","EXP","BLN_USD","A","1963",14.70148,
"DEU","TRADEGOOD","EXP","BLN_USD","A","1964",16.29597,
"DEU","TRADEGOOD","EXP","BLN_USD","A","1965",17.83323,
"DEU","TRADEGOOD","EXP","BLN_USD","A","1966",20.03221,
"DEU","TRADEGOOD","EXP","BLN_USD","A","1967",21.80726,
"DEU","TRADEGOOD","EXP","BLN_USD","A","1968",25.01764,
"DEU","TRADEGOOD","EXP","BLN_USD","A","1969",29.09876,
"DEU","TRADEGOOD","EXP","BLN_USD","A","1970",34.34381,
"DEU","TRADEGOOD","EXP","BLN_USD","A","1971",39.00113,
"DEU","TRADEGOOD","EXP","BLN_USD","A","1972",46.59067,
"DEU","TRADEGOOD","EXP","BLN_USD","A","1973",67.83443,
"DEU","TRADEGOOD","EXP","BLN_USD","A","1974",89.88017,
"DEU","TRADEGOOD","EXP","BLN_USD","A","1975",90.66043,
"DEU","TRADEGOOD","EXP","BLN_USD","A","1976",101.1966,
"DEU","TRADEGOOD","EXP","BLN_USD","A","1977",117.2408,
"DEU","TRADEGOOD","EXP","BLN_USD","A","1978",142.097,
"DEU","TRADEGOOD","EXP","BLN_USD","A","1979",172.4829,
"DEU","TRADEGOOD","EXP","BLN_USD","A","1980",193.2578,
"DEU","TRADEGOOD","EXP","BLN_USD","A","1981",175.9584,
"DEU","TRADEGOOD","EXP","BLN_USD","A","1982",176.0349,
"DEU","TRADEGOOD","EXP","BLN_USD","A","1983",168.5482,
"DEU","TRADEGOOD","EXP","BLN_USD","A","1984",171.953,
"DEU","TRADEGOOD","EXP","BLN_USD","A","1985",185.3183,
"DEU","TRADEGOOD","EXP","BLN_USD","A","1986",244.5971,
"DEU","TRADEGOOD","EXP","BLN_USD","A","1987",294.4402,
"DEU","TRADEGOOD","EXP","BLN_USD","A","1988",321.3556,
"DEU","TRADEGOOD","EXP","BLN_USD","A","1989",341.1108,
"DEU","TRADEGOOD","EXP","BLN_USD","A","1990",414.735,"B"
"DEU","TRADEGOOD","EXP","BLN_USD","A","1991",407.6072,
"DEU","TRADEGOOD","EXP","BLN_USD","A","1992",429.0269,
"DEU","TRADEGOOD","EXP","BLN_USD","A","1993",380.9348,
"DEU","TRADEGOOD","EXP","BLN_USD","A","1994",428.232,"B"
"DEU","TRADEGOOD","EXP","BLN_USD","A","1995",523.2847,
"DEU","TRADEGOOD","EXP","BLN_USD","A","1996",525.1346,
"DEU","TRADEGOOD","EXP","BLN_USD","A","1997",513.915,
"DEU","TRADEGOOD","EXP","BLN_USD","A","1998",542.163,"B"
"DEU","TRADEGOOD","EXP","BLN_USD","A","1999",538.6808,
"DEU","TRADEGOOD","EXP","BLN_USD","A","2000",549.9841,
"DEU","TRADEGOOD","EXP","BLN_USD","A","2001",573.0949,
"DEU","TRADEGOOD","EXP","BLN_USD","A","2002",617.7433,
"DEU","TRADEGOOD","EXP","BLN_USD","A","2003",753.7977,
"DEU","TRADEGOOD","EXP","BLN_USD","A","2004",902.7933,
"DEU","TRADEGOOD","EXP","BLN_USD","A","2005",964.6334,
"DEU","TRADEGOOD","EXP","BLN_USD","A","2006",1107.961,
"DEU","TRADEGOOD","EXP","BLN_USD","A","2007",1325.646,
"DEU","TRADEGOOD","EXP","BLN_USD","A","2008",1442.439,
"DEU","TRADEGOOD","EXP","BLN_USD","A","2009",1114.73,
"DEU","TRADEGOOD","EXP","BLN_USD","A","2010",1247.358,
"DEU","TRADEGOOD","EXP","BLN_USD","A","2011",1463.487,
"DEU","TRADEGOOD","EXP","BLN_USD","A","2012",1404.795,
"DEU","TRADEGOOD","EXP","BLN_USD","A","2013",1448.359,
"DEU","TRADEGOOD","EXP","BLN_USD","A","2014",1495.775,
"DEU","TRADEGOOD","EXP","BLN_USD","A","2015",1320.041,
"DEU","TRADEGOOD","EXP","BLN_USD","A","2016",1326.362,
"DEU","TRADEGOOD","EXP","BLN_USD","A","2017",1445.666,
"DEU","TRADEGOOD","EXP","BLN_USD","A","2018",1562.657,
"DEU","TRADEGOOD","EXP","BLN_USD","A","2019",1492.043,
"GRC","TRADEGOOD","EXP","BLN_USD","A","1957",0.2144829,
"GRC","TRADEGOOD","EXP","BLN_USD","A","1958",0.2294784,
"GRC","TRADEGOOD","EXP","BLN_USD","A","1959",0.2065199,
"GRC","TRADEGOOD","EXP","BLN_USD","A","1960",0.2067425,
"GRC","TRADEGOOD","EXP","BLN_USD","A","1961",0.2183213,
"GRC","TRADEGOOD","EXP","BLN_USD","A","1962",0.2504181,
"GRC","TRADEGOOD","EXP","BLN_USD","A","1963",0.2881881,
"GRC","TRADEGOOD","EXP","BLN_USD","A","1964",0.2986753,
"GRC","TRADEGOOD","EXP","BLN_USD","A","1965",0.3324986,
"GRC","TRADEGOOD","EXP","BLN_USD","A","1966",0.4074802,
"GRC","TRADEGOOD","EXP","BLN_USD","A","1967",0.4895447,
"GRC","TRADEGOOD","EXP","BLN_USD","A","1968",0.4663225,
"GRC","TRADEGOOD","EXP","BLN_USD","A","1969",0.5426673,
"GRC","TRADEGOOD","EXP","BLN_USD","A","1970",0.6464636,
"GRC","TRADEGOOD","EXP","BLN_USD","A","1971",0.6529323,
"GRC","TRADEGOOD","EXP","BLN_USD","A","1972",0.8676197,
"GRC","TRADEGOOD","EXP","BLN_USD","A","1973",1.395519,
"GRC","TRADEGOOD","EXP","BLN_USD","A","1974",2.031733,
"GRC","TRADEGOOD","EXP","BLN_USD","A","1975",2.293841,
"GRC","TRADEGOOD","EXP","BLN_USD","A","1976",2.542361,
"GRC","TRADEGOOD","EXP","BLN_USD","A","1977",2.748995,
"GRC","TRADEGOOD","EXP","BLN_USD","A","1978",3.362416,
"GRC","TRADEGOOD","EXP","BLN_USD","A","1979",3.870719,
"GRC","TRADEGOOD","EXP","BLN_USD","A","1980",5.138053,
"GRC","TRADEGOOD","EXP","BLN_USD","A","1981",4.244733,
"GRC","TRADEGOOD","EXP","BLN_USD","A","1982",4.375866,
"GRC","TRADEGOOD","EXP","BLN_USD","A","1983",4.37367,
"GRC","TRADEGOOD","EXP","BLN_USD","A","1984",4.815927,
"GRC","TRADEGOOD","EXP","BLN_USD","A","1985",4.534864,
"GRC","TRADEGOOD","EXP","BLN_USD","A","1986",5.640261,
"GRC","TRADEGOOD","EXP","BLN_USD","A","1987",6.874134,"B"
"GRC","TRADEGOOD","EXP","BLN_USD","A","1988",5.296052,
"GRC","TRADEGOOD","EXP","BLN_USD","A","1989",7.443828,
"GRC","TRADEGOOD","EXP","BLN_USD","A","1990",8.144887,
"GRC","TRADEGOOD","EXP","BLN_USD","A","1991",8.660045,
"GRC","TRADEGOOD","EXP","BLN_USD","A","1992",9.732774,"B"
"GRC","TRADEGOOD","EXP","BLN_USD","A","1993",10.65182,
"GRC","TRADEGOOD","EXP","BLN_USD","A","1994",11.10095,
"GRC","TRADEGOOD","EXP","BLN_USD","A","1995",12.42665,
"GRC","TRADEGOOD","EXP","BLN_USD","A","1996",13.01874,
"GRC","TRADEGOOD","EXP","BLN_USD","A","1997",12.57033,
"GRC","TRADEGOOD","EXP","BLN_USD","A","1998",11.25224,"B"
"GRC","TRADEGOOD","EXP","BLN_USD","A","1999",11.54318,
"GRC","TRADEGOOD","EXP","BLN_USD","A","2000",11.91419,"B"
"GRC","TRADEGOOD","EXP","BLN_USD","A","2001",11.42252,
"GRC","TRADEGOOD","EXP","BLN_USD","A","2002",11.42847,
"GRC","TRADEGOOD","EXP","BLN_USD","A","2003",14.14659,
"GRC","TRADEGOOD","EXP","BLN_USD","A","2004",16.50287,
"GRC","TRADEGOOD","EXP","BLN_USD","A","2005",18.36033,
"GRC","TRADEGOOD","EXP","BLN_USD","A","2006",21.52562,
"GRC","TRADEGOOD","EXP","BLN_USD","A","2007",26.4957,
"GRC","TRADEGOOD","EXP","BLN_USD","A","2008",31.20515,
"GRC","TRADEGOOD","EXP","BLN_USD","A","2009",25.07631,
"GRC","TRADEGOOD","EXP","BLN_USD","A","2010",27.87753,
"GRC","TRADEGOOD","EXP","BLN_USD","A","2011",33.6616,
"GRC","TRADEGOOD","EXP","BLN_USD","A","2012",35.36324,
"GRC","TRADEGOOD","EXP","BLN_USD","A","2013",36.22465,
"GRC","TRADEGOOD","EXP","BLN_USD","A","2014",36.08103,
"GRC","TRADEGOOD","EXP","BLN_USD","A","2015",28.64223,
"GRC","TRADEGOOD","EXP","BLN_USD","A","2016",28.10488,
"GRC","TRADEGOOD","EXP","BLN_USD","A","2017",32.63059,
"GRC","TRADEGOOD","EXP","BLN_USD","A","2018",39.53031,
"GRC","TRADEGOOD","EXP","BLN_USD","A","2019",37.92419,
"HUN","TRADEGOOD","EXP","BLN_USD","A","1991",10.30232,
"HUN","TRADEGOOD","EXP","BLN_USD","A","1992",10.92387,
"HUN","TRADEGOOD","EXP","BLN_USD","A","1993",9.042486,
"HUN","TRADEGOOD","EXP","BLN_USD","A","1994",10.82354,
"HUN","TRADEGOOD","EXP","BLN_USD","A","1995",13.03964,
"HUN","TRADEGOOD","EXP","BLN_USD","A","1996",15.91264,
"HUN","TRADEGOOD","EXP","BLN_USD","A","1997",19.20536,
"HUN","TRADEGOOD","EXP","BLN_USD","A","1998",23.25806,"B"
"HUN","TRADEGOOD","EXP","BLN_USD","A","1999",25.26829,
"HUN","TRADEGOOD","EXP","BLN_USD","A","2000",28.54695,
"HUN","TRADEGOOD","EXP","BLN_USD","A","2001",31.1986,
"HUN","TRADEGOOD","EXP","BLN_USD","A","2002",35.03124,
"HUN","TRADEGOOD","EXP","BLN_USD","A","2003",43.65292,
"HUN","TRADEGOOD","EXP","BLN_USD","A","2004",55.75348,
"HUN","TRADEGOOD","EXP","BLN_USD","A","2005",62.85368,
"HUN","TRADEGOOD","EXP","BLN_USD","A","2006",74.83455,
"HUN","TRADEGOOD","EXP","BLN_USD","A","2007",95.90092,
"HUN","TRADEGOOD","EXP","BLN_USD","A","2008",109.591,
"HUN","TRADEGOOD","EXP","BLN_USD","A","2009",83.85499,
"HUN","TRADEGOOD","EXP","BLN_USD","A","2010",94.69407,
"HUN","TRADEGOOD","EXP","BLN_USD","A","2011",111.5902,
"HUN","TRADEGOOD","EXP","BLN_USD","A","2012",103.0346,
"HUN","TRADEGOOD","EXP","BLN_USD","A","2013",107.821,
"HUN","TRADEGOOD","EXP","BLN_USD","A","2014",112.1026,
"HUN","TRADEGOOD","EXP","BLN_USD","A","2015",100.1455,
"HUN","TRADEGOOD","EXP","BLN_USD","A","2016",103.0498,
"HUN","TRADEGOOD","EXP","BLN_USD","A","2017",113.8106,
"HUN","TRADEGOOD","EXP","BLN_USD","A","2018",123.6855,
"HUN","TRADEGOOD","EXP","BLN_USD","A","2019",121.8904,
"ISL","TRADEGOOD","EXP","BLN_USD","A","1957",0.06020553,
"ISL","TRADEGOOD","EXP","BLN_USD","A","1958",0.06436371,
"ISL","TRADEGOOD","EXP","BLN_USD","A","1959",0.06377866,"B"
"ISL","TRADEGOOD","EXP","BLN_USD","A","1960",0.07498845,
"ISL","TRADEGOOD","EXP","BLN_USD","A","1961",0.0760268,
"ISL","TRADEGOOD","EXP","BLN_USD","A","1962",0.08350854,
"ISL","TRADEGOOD","EXP","BLN_USD","A","1963",0.0923499,
"ISL","TRADEGOOD","EXP","BLN_USD","A","1964",0.1104444,
"ISL","TRADEGOOD","EXP","BLN_USD","A","1965",0.1253041,
"ISL","TRADEGOOD","EXP","BLN_USD","A","1966",0.1380194,
"ISL","TRADEGOOD","EXP","BLN_USD","A","1967",0.09733301,
"ISL","TRADEGOOD","EXP","BLN_USD","A","1968",0.07851133,
"ISL","TRADEGOOD","EXP","BLN_USD","A","1969",0.1064669,
"ISL","TRADEGOOD","EXP","BLN_USD","A","1970",0.1460685,
"ISL","TRADEGOOD","EXP","BLN_USD","A","1971",0.1502977,
"ISL","TRADEGOOD","EXP","BLN_USD","A","1972",0.1905423,
"ISL","TRADEGOOD","EXP","BLN_USD","A","1973",0.2747077,
"ISL","TRADEGOOD","EXP","BLN_USD","A","1974",0.3310751,
"ISL","TRADEGOOD","EXP","BLN_USD","A","1975",0.2974417,
"ISL","TRADEGOOD","EXP","BLN_USD","A","1976",0.3949764,
"ISL","TRADEGOOD","EXP","BLN_USD","A","1977",0.5075366,
"ISL","TRADEGOOD","EXP","BLN_USD","A","1978",0.6421795,
"ISL","TRADEGOOD","EXP","BLN_USD","A","1979",0.7744128,
"ISL","TRADEGOOD","EXP","BLN_USD","A","1980",0.911234,
"ISL","TRADEGOOD","EXP","BLN_USD","A","1981",0.8871543,
"ISL","TRADEGOOD","EXP","BLN_USD","A","1982",0.6856824,
"ISL","TRADEGOOD","EXP","BLN_USD","A","1983",0.741529,
"ISL","TRADEGOOD","EXP","BLN_USD","A","1984",0.7325852,
"ISL","TRADEGOOD","EXP","BLN_USD","A","1985",0.8130556,
"ISL","TRADEGOOD","EXP","BLN_USD","A","1986",1.051499,
"ISL","TRADEGOOD","EXP","BLN_USD","A","1987",1.348581,
"ISL","TRADEGOOD","EXP","BLN_USD","A","1988",1.403358,
"ISL","TRADEGOOD","EXP","BLN_USD","A","1989",1.412494,
"ISL","TRADEGOOD","EXP","BLN_USD","A","1990",1.582395,
"ISL","TRADEGOOD","EXP","BLN_USD","A","1991",1.551942,
"ISL","TRADEGOOD","EXP","BLN_USD","A","1992",1.526986,
"ISL","TRADEGOOD","EXP","BLN_USD","A","1993",1.399942,
"ISL","TRADEGOOD","EXP","BLN_USD","A","1994",1.627471,
"ISL","TRADEGOOD","EXP","BLN_USD","A","1995",1.808725,
"ISL","TRADEGOOD","EXP","BLN_USD","A","1996",1.897541,
"ISL","TRADEGOOD","EXP","BLN_USD","A","1997",1.863768,
"ISL","TRADEGOOD","EXP","BLN_USD","A","1998",1.934945,
"ISL","TRADEGOOD","EXP","BLN_USD","A","1999",1.995667,
"ISL","TRADEGOOD","EXP","BLN_USD","A","2000",1.913962,
"ISL","TRADEGOOD","EXP","BLN_USD","A","2001",2.023673,
"ISL","TRADEGOOD","EXP","BLN_USD","A","2002",2.240872,
"ISL","TRADEGOOD","EXP","BLN_USD","A","2003",2.39769,
"ISL","TRADEGOOD","EXP","BLN_USD","A","2004",2.893827,
"ISL","TRADEGOOD","EXP","BLN_USD","A","2005",3.103437,
"ISL","TRADEGOOD","EXP","BLN_USD","A","2006",3.476433,
"ISL","TRADEGOOD","EXP","BLN_USD","A","2007",4.227753,
"ISL","TRADEGOOD","EXP","BLN_USD","A","2008",5.358158,
"ISL","TRADEGOOD","EXP","BLN_USD","A","2009",4.067205,
"ISL","TRADEGOOD","EXP","BLN_USD","A","2010",4.588703,
"ISL","TRADEGOOD","EXP","BLN_USD","A","2011",5.334029,
"ISL","TRADEGOOD","EXP","BLN_USD","A","2012",5.066104,
"ISL","TRADEGOOD","EXP","BLN_USD","A","2013",5.002059,
"ISL","TRADEGOOD","EXP","BLN_USD","A","2014",5.043722,
"ISL","TRADEGOOD","EXP","BLN_USD","A","2015",4.750095,
"ISL","TRADEGOOD","EXP","BLN_USD","A","2016",4.463705,
"ISL","TRADEGOOD","EXP","BLN_USD","A","2017",4.872597,
"ISL","TRADEGOOD","EXP","BLN_USD","A","2018",5.566747,
"ISL","TRADEGOOD","EXP","BLN_USD","A","2019",5.209849,
"IRL","TRADEGOOD","EXP","BLN_USD","A","1957",0.3672344,
"IRL","TRADEGOOD","EXP","BLN_USD","A","1958",0.3673778,
"IRL","TRADEGOOD","EXP","BLN_USD","A","1959",0.3657346,
"IRL","TRADEGOOD","EXP","BLN_USD","A","1960",0.4258533,
"IRL","TRADEGOOD","EXP","BLN_USD","A","1961",0.505043,
"IRL","TRADEGOOD","EXP","BLN_USD","A","1962",0.4893112,
"IRL","TRADEGOOD","EXP","BLN_USD","A","1963",0.5473352,
"IRL","TRADEGOOD","EXP","BLN_USD","A","1964",0.6196233,
"IRL","TRADEGOOD","EXP","BLN_USD","A","1965",0.6130293,
"IRL","TRADEGOOD","EXP","BLN_USD","A","1966",0.6775439,
"IRL","TRADEGOOD","EXP","BLN_USD","A","1967",0.7801651,
"IRL","TRADEGOOD","EXP","BLN_USD","A","1968",0.8662741,
"IRL","TRADEGOOD","EXP","BLN_USD","A","1969",0.9625745,
"IRL","TRADEGOOD","EXP","BLN_USD","A","1970",1.120465,
"IRL","TRADEGOOD","EXP","BLN_USD","A","1971",1.315092,
"IRL","TRADEGOOD","EXP","BLN_USD","A","1972",1.596343,
"IRL","TRADEGOOD","EXP","BLN_USD","A","1973",2.123052,
"IRL","TRADEGOOD","EXP","BLN_USD","A","1974",2.636767,
"IRL","TRADEGOOD","EXP","BLN_USD","A","1975",3.173671,
"IRL","TRADEGOOD","EXP","BLN_USD","A","1976",3.29629,
"IRL","TRADEGOOD","EXP","BLN_USD","A","1977",4.389926,
"IRL","TRADEGOOD","EXP","BLN_USD","A","1978",5.700531,
"IRL","TRADEGOOD","EXP","BLN_USD","A","1979",7.13203,
"IRL","TRADEGOOD","EXP","BLN_USD","A","1980",8.382123,
"IRL","TRADEGOOD","EXP","BLN_USD","A","1981",7.688941,
"IRL","TRADEGOOD","EXP","BLN_USD","A","1982",8.069115,
"IRL","TRADEGOOD","EXP","BLN_USD","A","1983",8.598367,
"IRL","TRADEGOOD","EXP","BLN_USD","A","1984",9.617927,
"IRL","TRADEGOOD","EXP","BLN_USD","A","1985",10.35424,
"IRL","TRADEGOOD","EXP","BLN_USD","A","1986",12.57834,
"IRL","TRADEGOOD","EXP","BLN_USD","A","1987",15.98638,
"IRL","TRADEGOOD","EXP","BLN_USD","A","1988",18.6707,
"IRL","TRADEGOOD","EXP","BLN_USD","A","1989",20.74584,
"IRL","TRADEGOOD","EXP","BLN_USD","A","1990",23.77698,
"IRL","TRADEGOOD","EXP","BLN_USD","A","1991",24.23868,
"IRL","TRADEGOOD","EXP","BLN_USD","A","1992",28.47127,
"IRL","TRADEGOOD","EXP","BLN_USD","A","1993",28.9832,
"IRL","TRADEGOOD","EXP","BLN_USD","A","1994",34.01551,"B"
"IRL","TRADEGOOD","EXP","BLN_USD","A","1995",43.17286,
"IRL","TRADEGOOD","EXP","BLN_USD","A","1996",47.90598,
"IRL","TRADEGOOD","EXP","BLN_USD","A","1997",56.08522,
"IRL","TRADEGOOD","EXP","BLN_USD","A","1998",64.40388,"B"
"IRL","TRADEGOOD","EXP","BLN_USD","A","1999",70.76428,
"IRL","TRADEGOOD","EXP","BLN_USD","A","2000",77.07136,
"IRL","TRADEGOOD","EXP","BLN_USD","A","2001",82.65715,
"IRL","TRADEGOOD","EXP","BLN_USD","A","2002",87.74837,
"IRL","TRADEGOOD","EXP","BLN_USD","A","2003",92.90549,
"IRL","TRADEGOOD","EXP","BLN_USD","A","2004",104.1025,
"IRL","TRADEGOOD","EXP","BLN_USD","A","2005",109.3294,
"IRL","TRADEGOOD","EXP","BLN_USD","A","2006",109.0113,
"IRL","TRADEGOOD","EXP","BLN_USD","A","2007",121.1902,
"IRL","TRADEGOOD","EXP","BLN_USD","A","2008",125.5932,
"IRL","TRADEGOOD","EXP","BLN_USD","A","2009",115.2227,
"IRL","TRADEGOOD","EXP","BLN_USD","A","2010",117.2271,
"IRL","TRADEGOOD","EXP","BLN_USD","A","2011",126.9653,
"IRL","TRADEGOOD","EXP","BLN_USD","A","2012",118.2226,
"IRL","TRADEGOOD","EXP","BLN_USD","A","2013",116.5081,
"IRL","TRADEGOOD","EXP","BLN_USD","A","2014",121.4001,
"IRL","TRADEGOOD","EXP","BLN_USD","A","2015",123.214,
"IRL","TRADEGOOD","EXP","BLN_USD","A","2016",130.7451,
"IRL","TRADEGOOD","EXP","BLN_USD","A","2017",137.579,
"IRL","TRADEGOOD","EXP","BLN_USD","A","2018",164.6961,
"IRL","TRADEGOOD","EXP","BLN_USD","A","2019",169.3037,
"ITA","TRADEGOOD","EXP","BLN_USD","A","1957",2.54741,
"ITA","TRADEGOOD","EXP","BLN_USD","A","1958",2.577328,
"ITA","TRADEGOOD","EXP","BLN_USD","A","1959",2.926332,
"ITA","TRADEGOOD","EXP","BLN_USD","A","1960",3.661796,
"ITA","TRADEGOOD","EXP","BLN_USD","A","1961",4.214698,
"ITA","TRADEGOOD","EXP","BLN_USD","A","1962",4.703575,
"ITA","TRADEGOOD","EXP","BLN_USD","A","1963",5.088584,
"ITA","TRADEGOOD","EXP","BLN_USD","A","1964",5.949574,
"ITA","TRADEGOOD","EXP","BLN_USD","A","1965",7.211544,
"ITA","TRADEGOOD","EXP","BLN_USD","A","1966",8.050926,
"ITA","TRADEGOOD","EXP","BLN_USD","A","1967",8.735377,
"ITA","TRADEGOOD","EXP","BLN_USD","A","1968",10.18847,
"ITA","TRADEGOOD","EXP","BLN_USD","A","1969",11.6648,
"ITA","TRADEGOOD","EXP","BLN_USD","A","1970",13.14818,
"ITA","TRADEGOOD","EXP","BLN_USD","A","1971",15.14864,
"ITA","TRADEGOOD","EXP","BLN_USD","A","1972",18.48638,
"ITA","TRADEGOOD","EXP","BLN_USD","A","1973",22.15271,
"ITA","TRADEGOOD","EXP","BLN_USD","A","1974",30.07252,
"ITA","TRADEGOOD","EXP","BLN_USD","A","1975",34.82831,
"ITA","TRADEGOOD","EXP","BLN_USD","A","1976",37.02156,
"ITA","TRADEGOOD","EXP","BLN_USD","A","1977",45.08588,
"ITA","TRADEGOOD","EXP","BLN_USD","A","1978",55.53767,
"ITA","TRADEGOOD","EXP","BLN_USD","A","1979",72.01468,
"ITA","TRADEGOOD","EXP","BLN_USD","A","1980",77.66843,
"ITA","TRADEGOOD","EXP","BLN_USD","A","1981",75.26916,
"ITA","TRADEGOOD","EXP","BLN_USD","A","1982",73.96418,
"ITA","TRADEGOOD","EXP","BLN_USD","A","1983",72.76686,
"ITA","TRADEGOOD","EXP","BLN_USD","A","1984",73.24275,
"ITA","TRADEGOOD","EXP","BLN_USD","A","1985",78.7976,
"ITA","TRADEGOOD","EXP","BLN_USD","A","1986",97.7702,
"ITA","TRADEGOOD","EXP","BLN_USD","A","1987",115.9241,
"ITA","TRADEGOOD","EXP","BLN_USD","A","1988",128.02,
"ITA","TRADEGOOD","EXP","BLN_USD","A","1989",140.7356,
"ITA","TRADEGOOD","EXP","BLN_USD","A","1990",170.4448,
"ITA","TRADEGOOD","EXP","BLN_USD","A","1991",169.3377,
